,player_name,goals_scored,assists,minutes,position_index,clean_sheets,total_points,ict,ict_pred
44961,José Holebas,2,5,3085,2,8,97,158.3,153.57056320240866
44962,Gaëtan Bong,0,0,3291,2,9,91,70.2,91.98251230474287
44963,Markus Suttner,0,0,630,2,2,20,12.8,19.823984369508693
44964,Adama Traoré,0,1,1487,4,6,52,77.0,64.92140386011489
44965,Demarai Gray,4,7,2672,4,8,138,183.1,191.36456151479473
44966,Leighton Baines,4,6,3918,2,12,171,192.9,208.47532760408285
44967,Chris Smalling,1,1,1127,2,3,52,45.5,51.35885699955649
44968,Matt Targett,0,3,1634,2,1,42,100.6,76.956051963586
44969,Dimitri Payet,0,4,294,4,0,31,47.5,34.10090803701939
44970,Idrissa Gueye,2,2,4879,3,15,136,195.7,194.34355912574438
44971,Jonny Evans,4,3,4906,2,10,157,185.7,204.26920257877077
44972,Wilfried Zaha,26,26,8519,4,28,428,727.9,785.234693527979
44973,Kurt Zouma,0,0,160,2,0,15,2.6,4.529324180906837
44974,Junior Stanislas,4,6,1099,4,4,75,95.0,115.67557058776912
44975,Kevin Long,0,0,270,2,0,3,6.1,8.153221760952853
44976,Florian Lejeune,0,0,1023,2,1,17,36.3,30.63628886719657
44977,Pierre-Emerick Aubameyang,22,8,2446,5,8,208,269.5,300.0495195036475
44978,Christian Eriksen,11,24,4401,4,23,303,517.0,511.52412335182566
44979,Jack Rodwell,0,1,639,3,0,18,17.5,26.05600756549441
44980,Nathan Redmond,1,0,270,4,0,15,27.7,19.122627040129082
44981,Philip Billing,0,0,420,3,3,12,12.6,20.024031175234185
44982,Harry Kane,50,8,4564,5,24,385,639.9,639.434933968142
44983,Steve Cook,5,2,8524,2,22,265,380.2,361.6799749824187
44984,Michael Keane,1,3,3549,2,11,140,143.1,138.72547013180917
44985,Jason Denayer,0,0,1229,2,4,36,30.3,38.186448935241664
44986,Alex Oxlade-Chamberlain,5,12,3101,3,8,166,286.7,247.7290197698731
44987,David Brooks,6,4,1813,4,8,102,135.2,156.20542157485124
44988,Scott McTominay,0,0,636,3,4,24,17.1,28.56596093808929
44989,Luka Milivojevic,18,2,6283,3,21,277,340.7,390.7235835277419
44990,Sebastian Larsson,0,1,1186,3,3,28,51.8,46.366180049098595
44991,Uwe Hünemeier,0,0,17,2,0,1,0.9,-0.3806110463735468
44992,Danny Simpson,0,1,1105,2,3,29,30.0,41.80219733725517
44993,Ryan Sessegnon,0,1,557,3,0,25,33.6,23.464595005444156
44994,James McArthur,10,5,4694,3,11,203,246.1,284.49802540607084
44995,Bakary Sako,3,0,608,4,1,43,55.6,49.366543737648826
44996,Lee Grant,0,0,450,1,2,24,12.6,7.941711320462705
44997,Yohan Cabaye,4,4,2393,3,7,98,168.7,149.45645001006147
44998,Michail Antonio,9,8,2349,4,7,131,219.2,222.40791558449587
44999,Hélder Costa,1,2,1312,4,5,51,70.5,74.38024975409844
45000,Christopher Schindler,0,2,3874,2,10,123,134.7,125.12701152782772
45001,Scott Arfield,1,1,508,3,3,27,19.9,37.03924177320391
45002,Michy Batshuayi,7,1,448,5,0,64,66.8,76.75141971190219
45003,Steven Defour,1,3,1055,3,5,53,73.3,70.51734019943254
45004,Xherdan Shaqiri,12,10,4648,4,14,235,389.8,364.0493934796227
45005,Christian Fuchs,0,0,360,2,1,20,11.3,11.107156398288119
45006,Lucas Digne,4,4,2694,2,11,146,206.4,155.12409767761937
45007,Lewis Cook,0,4,3385,3,7,97,139.0,140.00745577044887
45008,Kurt Zouma,1,1,3318,2,7,107,126.7,110.11051807173794
45009,Pierre-Emerick Aubameyang,25,10,3056,5,9,237,322.2,348.5630231082878
45010,Jason Puncheon,0,4,1141,4,1,40,98.2,70.07698558302276
45011,Steve Mandanda,0,0,810,1,0,19,18.2,29.25758659120936
45012,Vicente Iborra,1,0,732,3,2,28,32.0,34.98459201054062
45013,Mason Holgate,0,1,620,2,4,35,24.3,26.706240816307556
45014,Nathan Dyer,0,2,1191,4,3,45,45.2,57.7886742956573
45015,Christian Fuchs,2,5,3913,2,11,138,179.6,176.16216298360263
45016,Gylfi Sigurdsson,6,6,1887,4,2,114,183.4,160.4339300498475
45017,Romelu Lukaku,22,8,3959,5,16,223,373.8,388.7823212902341
45018,Loris Karius,0,0,900,1,3,32,15.0,22.628387115442955
45019,Bernd Leno,0,0,942,1,1,33,23.5,30.42198332203494
45020,Rob Holding,0,1,2435,2,8,83,82.9,81.24301296526961
45021,Karl Darlow,0,0,900,1,2,33,25.9,25.768520978434147
45022,Maarten Stekelenburg,0,0,1593,1,4,68,32.8,43.53659567794832
45023,Marcos Rojo,1,0,1663,2,8,77,66.5,63.15212877371968
45024,Jason Puncheon,0,4,2373,4,5,70,155.6,118.40623402964164
45025,Dejan Lovren,4,2,4677,2,22,216,207.3,202.60577368539577
45026,Yohan Benalouane,0,0,360,2,2,14,8.8,11.346723363376263
45027,Simon Francis,0,1,3830,2,12,112,153.1,118.17160406686075
45028,Dominic Calvert-Lewin,8,10,2854,5,6,147,184.9,247.3119588509776
45029,Ander Herrera,0,0,234,3,0,6,8.7,7.725594334297208
45030,Antonio Valencia,4,4,5224,2,28,266,266.1,219.04767439855402
45031,Charlie Austin,15,2,2591,5,14,161,250.7,235.86120380178937
45032,Oleksandr Zinchenko,0,0,197,2,1,8,12.6,5.736631731175956
45033,Bobby Reid,1,1,461,4,0,25,32.2,31.272956167643102
45034,John Stones,0,0,4388,2,17,171,146.4,134.1600942320644
45035,Christian Benteke,17,8,4879,5,12,202,408.4,366.27467778491695
45036,Raheem Sterling,5,11,1803,4,5,116,164.6,184.20428619623823
45037,Gary Madine,0,0,27,5,0,4,0.8,2.3117653127751545
45038,Joel Ward,0,1,3327,2,7,86,99.3,101.07455272227041
45039,Anthony Martial,21,14,4302,4,21,310,440.4,493.07488550101004
45040,Ben Mee,1,2,4365,2,15,150,193.2,155.3252465156923
45041,Mikel Merino,1,0,598,3,2,23,32.3,31.461777610975524
45042,Ruben Loftus-Cheek,0,0,395,3,0,20,24.1,12.390024597328267
45043,Alex Oxlade-Chamberlain,2,7,1805,3,4,90,160.3,130.66161676954306
45044,Joel Asoro,0,0,10,5,0,1,0.2,1.6529677511069831
45045,Trent Alexander-Arnold,0,0,91,2,0,3,5.0,2.1905738390011464
45046,Willian Borges Da Silva,17,16,5024,4,25,330,600.5,530.6046098343762
45047,Paulo Gazzaniga,0,0,90,1,1,9,2.7,-4.119651881365909
45048,Ramiro Funes Mori,0,0,180,2,0,5,8.8,5.197366481080685
45049,Chris Smalling,6,1,5519,2,19,229,206.5,231.17403984035843
45050,Mohamed Elneny,0,2,1559,3,6,48,73.6,71.10342729524072
45051,Aaron Lennon,0,0,115,4,0,7,2.6,5.222834345690734
45052,Frederico Rodrigues de Paula Santos,1,0,563,3,1,22,30.7,28.39453510742537
45053,Adam Lallana,8,7,2379,4,9,144,225.8,216.48232678825792
45054,Dominic Calvert-Lewin,4,6,1895,5,6,86,114.3,154.51750268252277
45055,Wayne Hennessey,0,0,5850,1,17,232,149.6,146.7620862013655
45056,Ben Davies,3,10,4430,2,21,247,277.9,254.610467678409
45057,Jairo Riedewald,0,0,435,2,2,23,10.6,13.792458848040834
45058,Vicente Iborra,3,0,1321,3,3,56,61.2,71.21765969936779
45059,Antonio Valencia,4,4,5674,2,30,282,282.3,231.09282354903746
45060,Jeremain Lens,0,0,69,4,0,2,9.7,3.7826508414688362
45061,Didier Ndong,0,1,1306,3,2,35,29.9,48.09842062366401
45062,Fraser Forster,0,0,5220,1,18,207,105.3,130.2684706378568
45063,Marcus Rashford,11,8,3421,5,16,180,310.8,303.4775287417404
45064,Davide Zappacosta,1,1,1087,2,5,58,82.6,51.04983140661496
45065,Branislav Ivanovic,0,0,270,2,1,15,13.6,8.1821317066512
45066,Granit Xhaka,2,7,4027,3,19,147,217.2,238.05433332439077
45067,Kurt Zouma,1,1,3138,2,7,105,122.2,105.31008618001859
45068,Aaron Cresswell,1,9,6379,2,16,205,265.2,259.4322471133702
45069,Pedro Obiang,2,2,2047,3,6,72,62.8,102.18996008322279
45070,Nathan Dyer,0,2,1118,4,2,44,44.7,54.2410769624865
45071,Ken Sema,0,1,349,3,2,17,18.3,20.79681989364632
45072,Marcos Rojo,1,0,2047,2,9,86,80.9,74.59737081216889
45073,Adrián San Miguel del Castillo,0,0,1710,1,6,72,47.0,43.12677105260551
45074,Paul Dummett,0,0,2863,2,10,97,85.9,85.62442286825251
45075,Javier Hernández Balcázar,4,1,976,5,4,51,70.9,74.38884541011116
45076,Willian Borges Da Silva,14,11,3305,4,15,243,396.9,351.31467905376667
45077,Shay Given,0,0,450,1,0,13,14.4,15.812388175197476
45078,Aleksandar Kolarov,0,0,572,2,1,13,26.3,17.66528725652376
45079,Oliver McBurnie,0,1,349,5,0,21,25.4,22.982516897764693
45080,Roberto Firmino,26,19,5559,5,25,357,652.0,618.1429714094897
45081,Moussa Sissoko,1,6,4379,3,20,173,233.3,229.1906959526666
45082,Charlie Daniels,4,3,2790,2,10,130,146.0,147.88011360543976
45083,Christian Kabasele,2,0,959,2,3,47,49.1,47.23505427445661
45084,Cheikhou Kouyaté,3,4,5251,3,14,160,176.7,232.901257122642
45085,Andros Townsend,5,16,6056,4,18,252,436.8,422.87708268509414
45086,Sandro Ramírez,0,0,275,5,1,10,9.8,11.410561854762342
45087,Kevin De Bruyne,15,40,6412,4,32,433,751.8,757.784592293444
45088,Kyle Walker,0,6,2701,2,14,142,140.2,135.0764339937561
45089,Olivier Giroud,3,2,130,5,0,30,31.8,39.11502642426407
45090,Rob Holding,0,0,270,2,1,7,8.8,8.1821317066512
45091,Jamie Vardy,12,6,2454,5,6,148,169.7,220.03168143912484
45092,Joel Matip,3,0,4817,2,20,208,203.9,179.78531150750928
45093,Yohan Cabaye,2,3,1657,3,5,65,119.6,97.41450575758358
45094,Tom Carroll,0,1,91,3,0,8,4.9,8.6408067496814
45095,Daniel Sturridge,7,6,1554,5,7,106,183.3,157.9352468601453
45096,Adam Federici,0,0,180,1,1,8,3.5,0.1354903233482112
45097,Alexis Sánchez,12,8,1615,4,6,143,249.3,214.86928342656375
45098,Miguel Almirón,0,1,357,4,2,19,29.2,22.804641541435505
45099,Samir Nasri,0,0,16,4,0,1,5.8,2.1298352122855615
45100,Andrew Robertson,1,7,2300,2,13,145,126.9,134.50106220163565
45101,Jonny Evans,0,0,90,2,1,5,1.5,2.020846625863012
45102,Pape Souaré,0,0,270,2,0,6,9.7,8.153221760952853
45103,Stephen Kingsley,0,0,855,2,2,20,24.5,26.31418098560276
45104,Jérémy Pied,0,1,309,2,0,12,16.3,16.37066708409918
45105,Kevin McDonald,0,0,614,3,0,10,14.7,18.751462714370028
45106,Zlatan Ibrahimovic,8,1,1170,5,4,72,161.0,111.57986658825796
45107,Harry Maguire,0,3,1458,2,2,38,79.5,69.50773974115786
45108,Danny Rose,2,3,1530,2,8,84,99.6,88.90520369464666
45109,Wayne Rooney,4,5,1273,5,4,72,137.2,116.6008432029525
45110,Ramiro Funes Mori,0,1,1543,2,7,69,54.0,57.89756220373128
45111,Danny Simpson,0,3,5385,2,14,143,141.5,175.83962150353074
45112,Troy Deeney,3,2,1066,5,3,45,65.9,78.21670935386784
45113,Álvaro Morata,11,6,1816,5,11,116,211.4,203.15301247226444
45114,Sergio Agüero,41,11,4350,5,21,344,622.7,590.6582501572178
45115,Ryan Bertrand,1,1,1157,2,6,61,53.7,53.64436170513238
45116,Juan Foyth,1,0,540,2,2,25,21.2,25.63311779800153
45117,Eric Dier,4,2,6994,3,36,219,282.5,297.53224194164306
45118,Chris Mepham,0,0,191,2,0,6,3.2,5.562987818752216
45119,Georginio Wijnaldum,6,9,3134,3,12,157,206.7,246.66320714825474
45120,Jordon Mutch,0,0,9,3,0,1,1.8,1.0914082001316334
45121,Antonio Barragán,0,0,1328,2,4,44,43.6,40.69481755216448
45122,Manuel Lanzini,2,0,444,4,2,28,40.8,37.231865225572264
45123,Kelechi Iheanacho,1,2,71,5,0,25,20.0,23.97035445854022
45124,Giannelli Imbula,0,0,238,3,0,9,6.2,7.841952600002356
45125,Rajiv van La Parra,3,0,2536,4,7,84,125.3,114.00454163368008
45126,Kevin Long,1,3,2223,2,5,76,97.4,100.58225681940056
45127,Jay Fulton,0,0,706,3,3,19,18.7,27.409236249353214
